numero_facture,date_emission,date_echeance,date_paiement,code_client,code_produit,code_dept,quantite,prix_unitaire_ht,remise_pct,montant_ht,montant_tva,montant_ttc,statut_paiement,montant_encaisse,jours_retard,annee_emission,mois_emission,trimestre,date_id_emission,date_id_echeance,date_id_paiement,tranche_retard
FAC-2023-01247,2025-09-28,2025-10-28,,CLI-0038,SVC-014,DEPT-002,9,1500.0,0,13500.0,2700.0,16200.0,Retard,0.0,186,2025,9,3,20250928,20251028,,Contentieux > 90j
FAC-2023-01248,2025-10-24,2025-12-23,,CLI-0103,SVC-013,DEPT-001,7,1100.0,0,7700.0,1540.0,9240.0,Contentieux,0.0,130,2025,10,4,20251024,20251223,,Contentieux > 90j
FAC-2023-01249,2024-12-05,2025-01-04,,CLI-0041,SVC-005,DEPT-002,1,15000.0,0,15000.0,3000.0,18000.0,Retard,0.0,483,2024,12,4,20241205,20250104,,Contentieux > 90j
FAC-2023-01250,2024-12-01,2024-12-31,,CLI-0016,SVC-022,DEPT-004,7,600.0,15,3570.0,714.0,4284.0,Retard,0.0,487,2024,12,4,20241201,20241231,,Contentieux > 90j
FAC-2023-01251,2024-07-31,2024-08-30,2024-09-03,CLI-0148,SVC-010,DEPT-007,32,45.0,0,1440.0,288.0,1728.0,Payée,1440.0,4,2024,7,3,20240731,20240830,20240903.0,Retard < 30j
FAC-2023-01252,2024-07-29,2024-08-28,,CLI-0056,SVC-008,DEPT-002,1,2500.0,5,2375.0,475.0,2850.0,Partielle,1893.18,612,2024,7,3,20240729,20240828,,Contentieux > 90j
FAC-2023-01253,2025-08-28,2025-09-27,,CLI-0135,SVC-007,DEPT-007,1,1200.0,5,1140.0,228.0,1368.0,Retard,0.0,217,2025,8,3,20250828,20250927,,Contentieux > 90j
FAC-2023-01254,2024-01-22,2024-02-21,2024-02-25,CLI-0186,SVC-006,DEPT-002,1,450.0,15,382.5,76.5,459.0,Payée,382.5,4,2024,1,1,20240122,20240221,20240225.0,Retard < 30j
FAC-2023-01255,2025-04-01,2025-05-01,,CLI-0038,SVC-005,DEPT-002,1,15000.0,0,15000.0,3000.0,18000.0,Contentieux,0.0,366,2025,4,2,20250401,20250501,,Contentieux > 90j
FAC-2023-01256,2024-02-13,2024-03-14,2024-04-04,CLI-0135,SVC-001,DEPT-007,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,21,2024,2,1,20240213,20240314,20240404.0,Retard < 30j
FAC-2023-01257,2024-04-18,2024-05-18,2024-06-14,CLI-0097,SVC-023,DEPT-004,4,750.0,0,3000.0,600.0,3600.0,Payée,3000.0,27,2024,4,2,20240418,20240518,20240614.0,Retard < 30j
FAC-2023-01258,2024-09-15,2024-10-15,2024-11-01,CLI-0197,SVC-002,DEPT-004,1,8500.0,0,8500.0,1700.0,10200.0,Payée,8500.0,17,2024,9,3,20240915,20241015,20241101.0,Retard < 30j
FAC-2023-01259,2023-04-08,2023-05-08,2023-05-23,CLI-0079,SVC-011,DEPT-002,1,4500.0,0,4500.0,900.0,5400.0,Payée,4500.0,15,2023,4,2,20230408,20230508,20230523.0,Retard < 30j
FAC-2023-01260,2024-07-27,2024-08-26,2024-09-01,CLI-0092,SVC-016,DEPT-003,1,1800.0,10,1620.0,324.0,1944.0,Payée,1620.0,6,2024,7,3,20240727,20240826,20240901.0,Retard < 30j
FAC-2023-01261,2024-11-15,2024-12-15,2024-12-15,CLI-0151,SVC-012,DEPT-007,1,3200.0,0,3200.0,640.0,3840.0,Payée,3200.0,0,2024,11,4,20241115,20241215,20241215.0,Dans les délais
FAC-2023-01262,2025-01-08,2025-02-22,2025-03-22,CLI-0042,SVC-011,DEPT-007,1,4500.0,5,4275.0,855.0,5130.0,Payée,4275.0,28,2025,1,1,20250108,20250222,20250322.0,Retard < 30j
FAC-2023-01263,2024-07-19,2024-09-02,2024-09-03,CLI-0119,SVC-008,DEPT-002,1,2500.0,0,2500.0,500.0,3000.0,Payée,2500.0,1,2024,7,3,20240719,20240902,20240903.0,Retard < 30j
FAC-2023-01264,2023-09-04,2023-11-03,,CLI-0194,SVC-024,DEPT-002,1,700.0,0,700.0,140.0,840.0,Partielle,439.02,911,2023,9,3,20230904,20231103,,Contentieux > 90j
FAC-2023-01265,2025-07-01,2025-08-15,2025-08-31,CLI-0058,SVC-023,DEPT-003,2,750.0,0,1500.0,300.0,1800.0,Payée,1500.0,16,2025,7,3,20250701,20250815,20250831.0,Retard < 30j
FAC-2023-01266,2025-12-28,2026-02-11,2026-02-18,CLI-0147,SVC-007,DEPT-004,1,1200.0,5,1140.0,228.0,1368.0,Payée,1140.0,7,2025,12,4,20251228,20260211,20260218.0,Retard < 30j
FAC-2023-01267,2024-06-01,2024-07-16,,CLI-0169,SVC-023,DEPT-001,9,750.0,15,5737.5,1147.5,6885.0,Partielle,3007.83,655,2024,6,2,20240601,20240716,,Contentieux > 90j
FAC-2023-01268,2025-09-15,2025-10-30,,CLI-0137,SVC-003,DEPT-001,1,22000.0,0,22000.0,4400.0,26400.0,Partielle,12142.56,184,2025,9,3,20250915,20251030,,Contentieux > 90j
FAC-2023-01269,2024-07-15,2024-08-14,,CLI-0051,SVC-020,DEPT-001,3,1400.0,0,4200.0,840.0,5040.0,Contentieux,0.0,626,2024,7,3,20240715,20240814,,Contentieux > 90j
FAC-2023-01270,2025-03-25,2025-04-24,,CLI-0057,SVC-024,DEPT-002,8,700.0,5,5320.0,1064.0,6384.0,Partielle,4180.29,373,2025,3,1,20250325,20250424,,Contentieux > 90j
FAC-2023-01271,2025-02-25,2025-03-27,2025-04-08,CLI-0138,SVC-017,DEPT-002,1,950.0,0,950.0,190.0,1140.0,Payée,950.0,12,2025,2,1,20250225,20250327,20250408.0,Retard < 30j
FAC-2023-01272,2023-11-24,2023-12-24,2023-12-24,CLI-0056,SVC-001,DEPT-007,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,0,2023,11,4,20231124,20231224,20231224.0,Dans les délais
FAC-2023-01273,2025-12-11,2026-01-10,,CLI-0142,SVC-017,DEPT-003,1,950.0,0,950.0,190.0,1140.0,Partielle,425.77,112,2025,12,4,20251211,20260110,,Contentieux > 90j
FAC-2023-01274,2023-12-17,2024-01-16,2024-01-16,CLI-0170,SVC-004,DEPT-002,4,1200.0,0,4800.0,960.0,5760.0,Payée,4800.0,0,2023,12,4,20231217,20240116,20240116.0,Dans les délais
FAC-2023-01275,2024-07-07,2024-08-21,2024-08-31,CLI-0090,SVC-005,DEPT-002,1,15000.0,10,13500.0,2700.0,16200.0,Payée,13500.0,10,2024,7,3,20240707,20240821,20240831.0,Retard < 30j
FAC-2023-01276,2023-01-03,2023-03-04,,CLI-0164,SVC-004,DEPT-003,6,1200.0,5,6840.0,1368.0,8208.0,Contentieux,0.0,1155,2023,1,1,20230103,20230304,,Contentieux > 90j
FAC-2023-01277,2024-06-24,2024-07-24,2024-08-08,CLI-0026,SVC-023,DEPT-001,3,750.0,0,2250.0,450.0,2700.0,Payée,2250.0,15,2024,6,2,20240624,20240724,20240808.0,Retard < 30j
FAC-2023-01278,2024-12-29,2025-02-12,,CLI-0192,SVC-001,DEPT-002,1,3500.0,0,3500.0,700.0,4200.0,Contentieux,0.0,444,2024,12,4,20241229,20250212,,Contentieux > 90j
FAC-2023-01279,2023-08-06,2023-09-05,,CLI-0082,SVC-001,DEPT-003,1,3500.0,5,3325.0,665.0,3990.0,Retard,0.0,970,2023,8,3,20230806,20230905,,Contentieux > 90j
FAC-2023-01280,2024-02-27,2024-04-12,2024-05-02,CLI-0192,SVC-021,DEPT-002,8,800.0,0,6400.0,1280.0,7680.0,Payée,6400.0,20,2024,2,1,20240227,20240412,20240502.0,Retard < 30j
FAC-2023-01281,2025-06-07,2025-07-07,,CLI-0140,SVC-008,DEPT-002,1,2500.0,0,2500.0,500.0,3000.0,Partielle,867.11,299,2025,6,2,20250607,20250707,,Contentieux > 90j
FAC-2023-01282,2023-12-27,2024-02-25,2024-03-02,CLI-0143,SVC-006,DEPT-003,1,450.0,0,450.0,90.0,540.0,Payée,450.0,6,2023,12,4,20231227,20240225,20240302.0,Retard < 30j
FAC-2023-01283,2023-11-30,2023-12-30,,CLI-0006,SVC-010,DEPT-002,12,45.0,10,486.0,97.2,583.2,Retard,0.0,854,2023,11,4,20231130,20231230,,Contentieux > 90j
FAC-2023-01284,2023-05-28,2023-07-12,2023-08-01,CLI-0020,SVC-005,DEPT-001,1,15000.0,0,15000.0,3000.0,18000.0,Payée,15000.0,20,2023,5,2,20230528,20230712,20230801.0,Retard < 30j
FAC-2023-01285,2023-01-25,2023-02-24,2023-02-24,CLI-0162,SVC-005,DEPT-001,1,15000.0,5,14250.0,2850.0,17100.0,Payée,14250.0,0,2023,1,1,20230125,20230224,20230224.0,Dans les délais
FAC-2023-01286,2023-03-31,2023-05-15,2023-05-19,CLI-0004,SVC-021,DEPT-007,3,800.0,0,2400.0,480.0,2880.0,Payée,2400.0,4,2023,3,1,20230331,20230515,20230519.0,Retard < 30j
FAC-2023-01287,2023-08-06,2023-09-20,,CLI-0004,SVC-001,DEPT-001,1,3500.0,0,3500.0,700.0,4200.0,Retard,0.0,955,2023,8,3,20230806,20230920,,Contentieux > 90j
FAC-2023-01288,2025-09-10,2025-10-10,,CLI-0060,SVC-005,DEPT-003,1,15000.0,5,14250.0,2850.0,17100.0,Partielle,10085.19,204,2025,9,3,20250910,20251010,,Contentieux > 90j
FAC-2023-01289,2023-11-13,2023-12-13,2023-12-25,CLI-0104,SVC-016,DEPT-007,1,1800.0,0,1800.0,360.0,2160.0,Payée,1800.0,12,2023,11,4,20231113,20231213,20231225.0,Retard < 30j
FAC-2023-01290,2023-04-02,2023-05-17,2023-06-13,CLI-0039,SVC-001,DEPT-004,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,27,2023,4,2,20230402,20230517,20230613.0,Retard < 30j
FAC-2023-01291,2024-04-04,2024-05-19,2024-05-23,CLI-0045,SVC-001,DEPT-003,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,4,2024,4,2,20240404,20240519,20240523.0,Retard < 30j
FAC-2023-01292,2025-02-26,2025-03-28,,CLI-0092,SVC-008,DEPT-001,1,2500.0,5,2375.0,475.0,2850.0,Retard,0.0,400,2025,2,1,20250226,20250328,,Contentieux > 90j
FAC-2023-01293,2023-08-14,2023-09-13,,CLI-0151,SVC-006,DEPT-003,1,450.0,0,450.0,90.0,540.0,Contentieux,0.0,962,2023,8,3,20230814,20230913,,Contentieux > 90j
FAC-2023-01294,2024-11-14,2024-12-29,,CLI-0112,SVC-003,DEPT-001,1,22000.0,0,22000.0,4400.0,26400.0,Partielle,16718.61,489,2024,11,4,20241114,20241229,,Contentieux > 90j
FAC-2023-01295,2023-12-31,2024-02-29,2024-03-06,CLI-0184,SVC-005,DEPT-004,1,15000.0,0,15000.0,3000.0,18000.0,Payée,15000.0,6,2023,12,4,20231231,20240229,20240306.0,Retard < 30j
FAC-2023-01296,2024-09-09,2024-10-24,2024-10-25,CLI-0047,SVC-022,DEPT-003,10,600.0,10,5400.0,1080.0,6480.0,Payée,5400.0,1,2024,9,3,20240909,20241024,20241025.0,Retard < 30j
FAC-2023-01297,2025-01-25,2025-03-11,,CLI-0154,SVC-022,DEPT-001,5,600.0,10,2700.0,540.0,3240.0,Retard,0.0,417,2025,1,1,20250125,20250311,,Contentieux > 90j
FAC-2023-01298,2023-10-28,2023-12-12,2024-01-06,CLI-0001,SVC-005,DEPT-001,1,15000.0,0,15000.0,3000.0,18000.0,Payée,15000.0,25,2023,10,4,20231028,20231212,20240106.0,Retard < 30j
FAC-2023-01299,2025-05-25,2025-06-24,2025-06-27,CLI-0035,SVC-019,DEPT-002,10,180.0,0,1800.0,360.0,2160.0,Payée,1800.0,3,2025,5,2,20250525,20250624,20250627.0,Retard < 30j
FAC-2023-01300,2024-10-15,2024-11-29,2024-12-20,CLI-0123,SVC-012,DEPT-007,1,3200.0,0,3200.0,640.0,3840.0,Payée,3200.0,21,2024,10,4,20241015,20241129,20241220.0,Retard < 30j
FAC-2023-01301,2023-10-11,2024-01-09,,CLI-0195,SVC-011,DEPT-002,1,4500.0,10,4050.0,810.0,4860.0,Retard,0.0,844,2023,10,4,20231011,20240109,,Contentieux > 90j
FAC-2023-01302,2025-10-15,2025-11-29,2025-12-08,CLI-0123,SVC-014,DEPT-004,9,1500.0,0,13500.0,2700.0,16200.0,Payée,13500.0,9,2025,10,4,20251015,20251129,20251208.0,Retard < 30j
FAC-2023-01303,2025-05-13,2025-06-12,,CLI-0026,SVC-019,DEPT-002,18,180.0,0,3240.0,648.0,3888.0,Retard,0.0,324,2025,5,2,20250513,20250612,,Contentieux > 90j
FAC-2023-01304,2025-01-10,2025-02-09,,CLI-0027,SVC-008,DEPT-001,1,2500.0,0,2500.0,500.0,3000.0,Contentieux,0.0,447,2025,1,1,20250110,20250209,,Contentieux > 90j
FAC-2023-01305,2025-08-28,2025-09-27,,CLI-0115,SVC-018,DEPT-003,1,6500.0,15,5525.0,1105.0,6630.0,Partielle,1822.08,217,2025,8,3,20250828,20250927,,Contentieux > 90j
FAC-2023-01306,2024-08-26,2024-09-25,,CLI-0115,SVC-005,DEPT-007,1,15000.0,0,15000.0,3000.0,18000.0,Retard,0.0,584,2024,8,3,20240826,20240925,,Contentieux > 90j
FAC-2023-01307,2024-03-07,2024-04-21,2024-04-24,CLI-0133,SVC-008,DEPT-001,1,2500.0,10,2250.0,450.0,2700.0,Payée,2250.0,3,2024,3,1,20240307,20240421,20240424.0,Retard < 30j
FAC-2023-01308,2023-02-23,2023-04-09,,CLI-0045,SVC-013,DEPT-007,7,1100.0,0,7700.0,1540.0,9240.0,Retard,0.0,1119,2023,2,1,20230223,20230409,,Contentieux > 90j
FAC-2023-01309,2023-11-20,2024-01-04,2024-01-04,CLI-0022,SVC-016,DEPT-002,1,1800.0,0,1800.0,360.0,2160.0,Payée,1800.0,0,2023,11,4,20231120,20240104,20240104.0,Dans les délais
FAC-2023-01310,2025-05-02,2025-06-01,2025-06-04,CLI-0023,SVC-001,DEPT-007,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,3,2025,5,2,20250502,20250601,20250604.0,Retard < 30j
FAC-2023-01311,2025-04-22,2025-06-06,2025-06-06,CLI-0095,SVC-016,DEPT-003,1,1800.0,5,1710.0,342.0,2052.0,Payée,1710.0,0,2025,4,2,20250422,20250606,20250606.0,Dans les délais
FAC-2023-01312,2023-05-03,2023-06-02,2023-06-08,CLI-0035,SVC-005,DEPT-007,1,15000.0,10,13500.0,2700.0,16200.0,Payée,13500.0,6,2023,5,2,20230503,20230602,20230608.0,Retard < 30j
FAC-2023-01313,2025-03-22,2025-04-21,,CLI-0050,SVC-001,DEPT-004,1,3500.0,10,3150.0,630.0,3780.0,Retard,0.0,376,2025,3,1,20250322,20250421,,Contentieux > 90j
FAC-2023-01314,2024-06-12,2024-07-12,,CLI-0170,SVC-023,DEPT-004,10,750.0,0,7500.0,1500.0,9000.0,Retard,0.0,659,2024,6,2,20240612,20240712,,Contentieux > 90j
FAC-2023-01315,2023-07-08,2023-08-22,,CLI-0049,SVC-009,DEPT-002,1,180.0,0,180.0,36.0,216.0,Contentieux,0.0,984,2023,7,3,20230708,20230822,,Contentieux > 90j
FAC-2023-01316,2023-04-25,2023-05-25,,CLI-0065,SVC-013,DEPT-007,4,1100.0,0,4400.0,880.0,5280.0,Retard,0.0,1073,2023,4,2,20230425,20230525,,Contentieux > 90j
FAC-2023-01317,2025-08-17,2025-10-16,,CLI-0184,SVC-003,DEPT-004,1,22000.0,0,22000.0,4400.0,26400.0,Retard,0.0,198,2025,8,3,20250817,20251016,,Contentieux > 90j
FAC-2023-01318,2023-04-22,2023-06-06,2023-06-13,CLI-0122,SVC-006,DEPT-003,1,450.0,10,405.0,81.0,486.0,Payée,405.0,7,2023,4,2,20230422,20230606,20230613.0,Retard < 30j
FAC-2023-01319,2023-06-09,2023-07-24,,CLI-0033,SVC-004,DEPT-001,6,1200.0,5,6840.0,1368.0,8208.0,Retard,0.0,1013,2023,6,2,20230609,20230724,,Contentieux > 90j
FAC-2023-01320,2023-11-30,2024-01-14,2024-01-14,CLI-0075,SVC-010,DEPT-003,35,45.0,0,1575.0,315.0,1890.0,Payée,1575.0,0,2023,11,4,20231130,20240114,20240114.0,Dans les délais
FAC-2023-01321,2024-02-18,2024-03-19,2024-03-31,CLI-0057,SVC-018,DEPT-001,1,6500.0,5,6175.0,1235.0,7410.0,Payée,6175.0,12,2024,2,1,20240218,20240319,20240331.0,Retard < 30j
FAC-2023-01322,2023-04-02,2023-05-02,2023-05-02,CLI-0174,SVC-019,DEPT-003,20,180.0,15,3060.0,612.0,3672.0,Payée,3060.0,0,2023,4,2,20230402,20230502,20230502.0,Dans les délais
FAC-2023-01323,2023-01-18,2023-02-17,,CLI-0028,SVC-010,DEPT-007,23,45.0,5,983.25,196.65,1179.9,Contentieux,0.0,1170,2023,1,1,20230118,20230217,,Contentieux > 90j
FAC-2023-01324,2025-03-11,2025-04-25,,CLI-0058,SVC-011,DEPT-001,1,4500.0,5,4275.0,855.0,5130.0,Contentieux,0.0,372,2025,3,1,20250311,20250425,,Contentieux > 90j
FAC-2023-01325,2025-10-28,2025-11-27,,CLI-0104,SVC-014,DEPT-001,2,1500.0,0,3000.0,600.0,3600.0,Retard,0.0,156,2025,10,4,20251028,20251127,,Contentieux > 90j
FAC-2023-01326,2025-09-03,2025-12-02,2025-12-07,CLI-0179,SVC-013,DEPT-002,10,1100.0,10,9900.0,1980.0,11880.0,Payée,9900.0,5,2025,9,3,20250903,20251202,20251207.0,Retard < 30j
FAC-2023-01327,2023-07-11,2023-09-09,2023-09-17,CLI-0144,SVC-003,DEPT-002,1,22000.0,15,18700.0,3740.0,22440.0,Payée,18700.0,8,2023,7,3,20230711,20230909,20230917.0,Retard < 30j
FAC-2023-01328,2025-11-23,2025-12-23,2026-01-20,CLI-0050,SVC-017,DEPT-003,1,950.0,15,807.5,161.5,969.0,Payée,807.5,28,2025,11,4,20251123,20251223,20260120.0,Retard < 30j
FAC-2023-01329,2024-11-25,2024-12-25,2025-01-16,CLI-0140,SVC-005,DEPT-001,1,15000.0,0,15000.0,3000.0,18000.0,Payée,15000.0,22,2024,11,4,20241125,20241225,20250116.0,Retard < 30j
FAC-2023-01330,2024-03-03,2024-04-17,2024-04-21,CLI-0124,SVC-008,DEPT-007,1,2500.0,15,2125.0,425.0,2550.0,Payée,2125.0,4,2024,3,1,20240303,20240417,20240421.0,Retard < 30j
FAC-2023-01331,2023-07-19,2023-09-02,2023-09-16,CLI-0192,SVC-016,DEPT-007,1,1800.0,10,1620.0,324.0,1944.0,Payée,1620.0,14,2023,7,3,20230719,20230902,20230916.0,Retard < 30j
FAC-2023-01332,2023-07-12,2023-08-11,2023-08-24,CLI-0027,SVC-016,DEPT-002,1,1800.0,0,1800.0,360.0,2160.0,Payée,1800.0,13,2023,7,3,20230712,20230811,20230824.0,Retard < 30j
FAC-2023-01333,2025-01-14,2025-02-28,2025-03-24,CLI-0020,SVC-009,DEPT-003,1,180.0,0,180.0,36.0,216.0,Payée,180.0,24,2025,1,1,20250114,20250228,20250324.0,Retard < 30j
FAC-2023-01334,2025-06-24,2025-08-08,2025-08-10,CLI-0147,SVC-009,DEPT-007,1,180.0,5,171.0,34.2,205.2,Payée,171.0,2,2025,6,2,20250624,20250808,20250810.0,Retard < 30j
FAC-2023-01335,2025-01-14,2025-02-13,2025-02-16,CLI-0150,SVC-002,DEPT-004,1,8500.0,10,7650.0,1530.0,9180.0,Payée,7650.0,3,2025,1,1,20250114,20250213,20250216.0,Retard < 30j
FAC-2023-01336,2024-10-04,2024-11-18,,CLI-0116,SVC-017,DEPT-007,1,950.0,0,950.0,190.0,1140.0,Retard,0.0,530,2024,10,4,20241004,20241118,,Contentieux > 90j
FAC-2023-01337,2023-03-29,2023-04-28,2023-05-08,CLI-0141,SVC-009,DEPT-007,1,180.0,5,171.0,34.2,205.2,Payée,171.0,10,2023,3,1,20230329,20230428,20230508.0,Retard < 30j
FAC-2023-01338,2023-08-04,2023-09-03,2023-09-23,CLI-0003,SVC-005,DEPT-001,1,15000.0,0,15000.0,3000.0,18000.0,Payée,15000.0,20,2023,8,3,20230804,20230903,20230923.0,Retard < 30j
FAC-2023-01339,2025-08-04,2025-09-03,2025-10-02,CLI-0070,SVC-013,DEPT-004,2,1100.0,0,2200.0,440.0,2640.0,Payée,2200.0,29,2025,8,3,20250804,20250903,20251002.0,Retard < 30j
FAC-2023-01340,2024-01-05,2024-02-19,,CLI-0033,SVC-003,DEPT-004,1,22000.0,5,20900.0,4180.0,25080.0,Partielle,15910.03,803,2024,1,1,20240105,20240219,,Contentieux > 90j
FAC-2023-01341,2024-11-04,2024-12-04,,CLI-0060,SVC-013,DEPT-004,2,1100.0,0,2200.0,440.0,2640.0,Contentieux,0.0,514,2024,11,4,20241104,20241204,,Contentieux > 90j
FAC-2023-01342,2025-09-02,2025-10-02,2025-10-06,CLI-0065,SVC-023,DEPT-004,2,750.0,0,1500.0,300.0,1800.0,Payée,1500.0,4,2025,9,3,20250902,20251002,20251006.0,Retard < 30j
FAC-2023-01343,2024-03-13,2024-05-12,,CLI-0046,SVC-021,DEPT-004,6,800.0,0,4800.0,960.0,5760.0,Contentieux,0.0,720,2024,3,1,20240313,20240512,,Contentieux > 90j
FAC-2023-01344,2025-05-30,2025-06-29,2025-07-07,CLI-0018,SVC-012,DEPT-001,1,3200.0,15,2720.0,544.0,3264.0,Payée,2720.0,8,2025,5,2,20250530,20250629,20250707.0,Retard < 30j
FAC-2023-01345,2024-05-31,2024-06-30,2024-06-30,CLI-0134,SVC-009,DEPT-003,1,180.0,5,171.0,34.2,205.2,Payée,171.0,0,2024,5,2,20240531,20240630,20240630.0,Dans les délais
FAC-2023-01346,2024-09-02,2024-10-02,2024-10-23,CLI-0128,SVC-003,DEPT-007,1,22000.0,10,19800.0,3960.0,23760.0,Payée,19800.0,21,2024,9,3,20240902,20241002,20241023.0,Retard < 30j
FAC-2023-01347,2024-06-15,2024-07-15,2024-08-06,CLI-0065,SVC-022,DEPT-003,3,600.0,10,1620.0,324.0,1944.0,Payée,1620.0,22,2024,6,2,20240615,20240715,20240806.0,Retard < 30j
FAC-2023-01348,2024-02-11,2024-03-27,2024-04-21,CLI-0095,SVC-006,DEPT-007,1,450.0,0,450.0,90.0,540.0,Payée,450.0,25,2024,2,1,20240211,20240327,20240421.0,Retard < 30j
FAC-2023-01349,2025-06-13,2025-07-13,2025-07-13,CLI-0050,SVC-023,DEPT-007,6,750.0,10,4050.0,810.0,4860.0,Payée,4050.0,0,2025,6,2,20250613,20250713,20250713.0,Dans les délais
FAC-2023-01350,2023-06-09,2023-07-09,2023-07-13,CLI-0181,SVC-007,DEPT-003,1,1200.0,5,1140.0,228.0,1368.0,Payée,1140.0,4,2023,6,2,20230609,20230709,20230713.0,Retard < 30j
FAC-2023-01351,2023-11-05,2023-12-20,,CLI-0101,SVC-001,DEPT-003,1,3500.0,10,3150.0,630.0,3780.0,Partielle,1731.63,864,2023,11,4,20231105,20231220,,Contentieux > 90j
FAC-2023-01352,2025-04-12,2025-05-27,2025-06-19,CLI-0037,SVC-022,DEPT-002,5,600.0,0,3000.0,600.0,3600.0,Payée,3000.0,23,2025,4,2,20250412,20250527,20250619.0,Retard < 30j
FAC-2023-01353,2023-07-19,2023-10-17,,CLI-0195,SVC-015,DEPT-002,1,2800.0,0,2800.0,560.0,3360.0,Retard,0.0,928,2023,7,3,20230719,20231017,,Contentieux > 90j
FAC-2023-01354,2023-12-07,2024-01-21,2024-01-28,CLI-0133,SVC-023,DEPT-007,10,750.0,0,7500.0,1500.0,9000.0,Payée,7500.0,7,2023,12,4,20231207,20240121,20240128.0,Retard < 30j
FAC-2023-01355,2025-01-15,2025-03-01,,CLI-0004,SVC-012,DEPT-001,1,3200.0,0,3200.0,640.0,3840.0,Partielle,1763.34,427,2025,1,1,20250115,20250301,,Contentieux > 90j
FAC-2023-01356,2025-07-22,2025-09-05,2025-10-04,CLI-0154,SVC-021,DEPT-004,7,800.0,0,5600.0,1120.0,6720.0,Payée,5600.0,29,2025,7,3,20250722,20250905,20251004.0,Retard < 30j
FAC-2023-01357,2023-08-21,2023-10-05,2023-10-23,CLI-0160,SVC-011,DEPT-002,1,4500.0,10,4050.0,810.0,4860.0,Payée,4050.0,18,2023,8,3,20230821,20231005,20231023.0,Retard < 30j
FAC-2023-01358,2023-11-30,2023-12-30,2024-01-21,CLI-0170,SVC-020,DEPT-003,9,1400.0,0,12600.0,2520.0,15120.0,Payée,12600.0,22,2023,11,4,20231130,20231230,20240121.0,Retard < 30j
FAC-2023-01359,2023-06-29,2023-08-13,2023-09-03,CLI-0189,SVC-004,DEPT-001,2,1200.0,0,2400.0,480.0,2880.0,Payée,2400.0,21,2023,6,2,20230629,20230813,20230903.0,Retard < 30j
FAC-2023-01360,2023-07-24,2023-09-07,,CLI-0154,SVC-024,DEPT-003,8,700.0,0,5600.0,1120.0,6720.0,Retard,0.0,968,2023,7,3,20230724,20230907,,Contentieux > 90j
FAC-2023-01361,2024-04-01,2024-05-16,2024-05-18,CLI-0133,SVC-007,DEPT-002,1,1200.0,5,1140.0,228.0,1368.0,Payée,1140.0,2,2024,4,2,20240401,20240516,20240518.0,Retard < 30j
FAC-2023-01362,2024-12-19,2025-01-18,,CLI-0146,SVC-004,DEPT-004,8,1200.0,0,9600.0,1920.0,11520.0,Retard,0.0,469,2024,12,4,20241219,20250118,,Contentieux > 90j
FAC-2023-01363,2024-04-03,2024-05-03,2024-05-14,CLI-0002,SVC-012,DEPT-003,1,3200.0,0,3200.0,640.0,3840.0,Payée,3200.0,11,2024,4,2,20240403,20240503,20240514.0,Retard < 30j
FAC-2023-01364,2024-05-09,2024-06-23,2024-06-23,CLI-0132,SVC-022,DEPT-001,1,600.0,10,540.0,108.0,648.0,Payée,540.0,0,2024,5,2,20240509,20240623,20240623.0,Dans les délais
FAC-2023-01365,2025-11-28,2026-01-12,2026-01-28,CLI-0048,SVC-012,DEPT-002,1,3200.0,10,2880.0,576.0,3456.0,Payée,2880.0,16,2025,11,4,20251128,20260112,20260128.0,Retard < 30j
FAC-2023-01366,2024-05-10,2024-06-24,2024-07-14,CLI-0175,SVC-014,DEPT-001,9,1500.0,15,11475.0,2295.0,13770.0,Payée,11475.0,20,2024,5,2,20240510,20240624,20240714.0,Retard < 30j
FAC-2023-01367,2023-09-21,2023-10-21,2023-11-05,CLI-0176,SVC-014,DEPT-007,7,1500.0,15,8925.0,1785.0,10710.0,Payée,8925.0,15,2023,9,3,20230921,20231021,20231105.0,Retard < 30j
FAC-2023-01368,2024-04-18,2024-06-02,2024-06-04,CLI-0049,SVC-014,DEPT-007,2,1500.0,5,2850.0,570.0,3420.0,Payée,2850.0,2,2024,4,2,20240418,20240602,20240604.0,Retard < 30j
FAC-2023-01369,2024-06-16,2024-09-14,2024-09-14,CLI-0125,SVC-021,DEPT-001,9,800.0,0,7200.0,1440.0,8640.0,Payée,7200.0,0,2024,6,2,20240616,20240914,20240914.0,Dans les délais
FAC-2023-01370,2023-01-24,2023-02-23,2023-03-24,CLI-0007,SVC-014,DEPT-001,10,1500.0,0,15000.0,3000.0,18000.0,Payée,15000.0,29,2023,1,1,20230124,20230223,20230324.0,Retard < 30j
FAC-2023-01371,2023-02-21,2023-04-07,2023-04-24,CLI-0175,SVC-013,DEPT-002,3,1100.0,15,2805.0,561.0,3366.0,Payée,2805.0,17,2023,2,1,20230221,20230407,20230424.0,Retard < 30j
